trial,block,stimId,category,response,rt,condition,id,phase
6,0,C1350,Gamma,6.0,1420,2,12250,typicality2
7,0,C1250,Gamma,6.0,1252,2,12250,typicality2
8,0,A50,Alpha,6.0,1767,2,12250,typicality2
9,0,B550,Beta,6.0,4426,2,12250,typicality2
10,0,B750,Beta,6.0,1349,2,12250,typicality2
11,0,A450,Alpha,3.0,8823,2,12250,typicality2
12,0,A250,Alpha,6.0,2300,2,12250,typicality2
13,0,B950, Beta,2.0,7491,2,12250,typicality2
14,0,C1050,Gamma,2.0,4628,2,12250,typicality2
0,0,B750,Beta,6.0,11860,2,12253,typicality2
1,0,A150,Alpha,6.0,9635,2,12253,typicality2
2,0,C1250,Gamma,5.0,5387,2,12253,typicality2
3,0,C1450,Gamma,6.0,2722,2,12253,typicality2
4,0,B650,Beta,5.0,3756,2,12253,typicality2
5,0,C1050,Gamma,6.0,4252,2,12253,typicality2
6,0,A350,Alpha,6.0,7763,2,12253,typicality2
7,0,C1150,Gamma,6.0,1357,2,12253,typicality2
8,0,A250,Alpha,6.0,3334,2,12253,typicality2
9,0,A50,Alpha,6.0,919,2,12253,typicality2
10,0,B550,Beta,6.0,1563,2,12253,typicality2
11,0,B850,Beta,5.0,3341,2,12253,typicality2
12,0,A450,Alpha,5.0,2210,2,12253,typicality2
13,0,B950, Beta,0.9999999999999998,4676,2,12253,typicality2
14,0,C1350,Gamma,6.0,3679,2,12253,typicality2
0,0,B850,Beta,4.0,11980,2,12137,typicality2
1,0,B650,Beta,5.0,4442,2,12137,typicality2
2,0,A450,Alpha,0.0,5886,2,12137,typicality2
3,0,C1150,Gamma,6.0,3048,2,12137,typicality2
4,0,C1350,Gamma,6.0,1109,2,12137,typicality2
5,0,A50,Alpha,6.0,2607,2,12137,typicality2
6,0,A250,Alpha,6.0,2057,2,12137,typicality2
7,0,C1050,Gamma,5.0,5422,2,12137,typicality2
8,0,C1450,Gamma,6.0,2516,2,12137,typicality2
9,0,B750,Beta,4.0,3499,2,12137,typicality2
10,0,C1250,Gamma,6.0,3948,2,12137,typicality2
11,0,A150,Alpha,6.0,5116,2,12137,typicality2
12,0,A350,Alpha,4.0,8198,2,12137,typicality2
13,0,B550,Beta,5.0,2988,2,12137,typicality2
14,0,B950, Beta,0.9999999999999998,6253,2,12137,typicality2
0,0,C1150,Gamma,6.0,7476,2,12256,typicality2
1,0,B650,Beta,6.0,3163,2,12256,typicality2
2,0,C1450,Gamma,6.0,1627,2,12256,typicality2
3,0,A450,Alpha,2.0,3660,2,12256,typicality2
4,0,B950, Beta,2.0,3650,2,12256,typicality2
5,0,C1050,Gamma,6.0,2747,2,12256,typicality2
6,0,A50,Alpha,6.0,2475,2,12256,typicality2
7,0,B850,Beta,3.0,2500,2,12256,typicality2
8,0,B550,Beta,2.0,2340,2,12256,typicality2
9,0,A250,Alpha,6.0,2020,2,12256,typicality2
10,0,A350,Alpha,6.0,1436,2,12256,typicality2
11,0,C1350,Gamma,6.0,1888,2,12256,typicality2
12,0,B750,Beta,6.0,2056,2,12256,typicality2
13,0,C1250,Gamma,6.0,808,2,12256,typicality2
14,0,A150,Alpha,6.0,1492,2,12256,typicality2
0,0,B950, Beta,5.0,7698,2,12273,typicality2
1,0,B850,Beta,5.0,2254,2,12273,typicality2
2,0,B550,Beta,4.0,2904,2,12273,typicality2
3,0,A450,Alpha,4.0,1628,2,12273,typicality2
4,0,C1050,Gamma,6.0,4097,2,12273,typicality2
5,0,B650,Beta,4.0,4155,2,12273,typicality2
6,0,C1350,Gamma,6.0,3141,2,12273,typicality2
7,0,A50,Alpha,6.0,2274,2,12273,typicality2
8,0,A350,Alpha,6.0,1161,2,12273,typicality2
9,0,B750,Beta,6.0,2042,2,12273,typicality2
10,0,C1450,Gamma,6.0,1383,2,12273,typicality2
11,0,A150,Alpha,6.0,1056,2,12273,typicality2
12,0,C1250,Gamma,6.0,1715,2,12273,typicality2
13,0,C1150,Gamma,6.0,1102,2,12273,typicality2
14,0,A250,Alpha,6.0,1171,2,12273,typicality2
0,0,A450,Alpha,6.0,12241,2,12276,typicality2
1,0,A50,Alpha,6.0,1564,2,12276,typicality2
2,0,B850,Beta,0.0,5171,2,12276,typicality2
3,0,A350,Alpha,6.0,4521,2,12276,typicality2
4,0,A150,Alpha,6.0,1066,2,12276,typicality2
5,0,C1050,Gamma,6.0,2911,2,12276,typicality2
6,0,B950, Beta,5.0,11730,2,12276,typicality2
7,0,C1450,Gamma,6.0,1976,2,12276,typicality2
8,0,B550,Beta,6.0,3855,2,12276,typicality2
9,0,C1350,Gamma,6.0,1533,2,12276,typicality2
10,0,B650,Beta,6.0,2127,2,12276,typicality2
11,0,A250,Alpha,6.0,1856,2,12276,typicality2
12,0,C1150,Gamma,6.0,2220,2,12276,typicality2
13,0,B750,Beta,6.0,4840,2,12276,typicality2
14,0,C1250,Gamma,6.0,903,2,12276,typicality2
0,0,B850,Beta,5.0,14399,2,12279,typicality2
1,0,A250,Alpha,4.0,13429,2,12279,typicality2
2,0,B950, Beta,2.0,11800,2,12279,typicality2
3,0,B550,Beta,5.0,8109,2,12279,typicality2
4,0,C1450,Gamma,6.0,3045,2,12279,typicality2
5,0,A350,Alpha,5.0,5122,2,12279,typicality2
6,0,C1150,Gamma,6.0,3777,2,12279,typicality2
7,0,A50,Alpha,6.0,4380,2,12279,typicality2
8,0,A450,Alpha,4.0,8049,2,12279,typicality2
9,0,A150,Alpha,6.0,7012,2,12279,typicality2
10,0,C1250,Gamma,6.0,4031,2,12279,typicality2
11,0,C1350,Gamma,6.0,1264,2,12279,typicality2
12,0,C1050,Gamma,6.0,4178,2,12279,typicality2
13,0,B650,Beta,5.0,5474,2,12279,typicality2
14,0,B750,Beta,6.0,2909,2,12279,typicality2
0,0,A50,Alpha,6.0,8788,2,12281,typicality2
1,0,C1050,Gamma,5.0,4242,2,12281,typicality2
2,0,A250,Alpha,6.0,2876,2,12281,typicality2
3,0,C1150,Gamma,6.0,1843,2,12281,typicality2
4,0,B550,Beta,6.0,3275,2,12281,typicality2
5,0,B650,Beta,6.0,1611,2,12281,typicality2
6,0,C1250,Gamma,6.0,1451,2,12281,typicality2
7,0,A450,Alpha,5.0,3851,2,12281,typicality2
8,0,A350,Alpha,5.0,2436,2,12281,typicality2
9,0,C1450,Gamma,6.0,3116,2,12281,typicality2
10,0,A150,Alpha,5.0,2316,2,12281,typicality2
11,0,B750,Beta,4.0,5028,2,12281,typicality2
12,0,B950, Beta,0.0,5900,2,12281,typicality2
13,0,C1350,Gamma,6.0,2627,2,12281,typicality2
14,0,B850,Beta,2.0,2955,2,12281,typicality2
0,0,A150,Alpha,4.0,5266,2,12284,typicality2
1,0,C1050,Gamma,2.0,3402,2,12284,typicality2
2,0,C1350,Gamma,6.0,3812,2,12284,typicality2
3,0,A450,Alpha,0.0,5276,2,12284,typicality2
4,0,C1450,Gamma,6.0,2620,2,12284,typicality2
5,0,B950, Beta,2.0,3757,2,12284,typicality2
6,0,B550,Beta,4.0,3203,2,12284,typicality2
7,0,A350,Alpha,2.0,2893,2,12284,typicality2
8,0,A250,Alpha,3.0,3103,2,12284,typicality2
9,0,C1150,Gamma,5.0,2480,2,12284,typicality2
10,0,B750,Beta,3.0,2945,2,12284,typicality2
11,0,B650,Beta,4.0,1741,2,12284,typicality2
12,0,B850,Beta,4.0,3021,2,12284,typicality2
13,0,A50,Alpha,6.0,2196,2,12284,typicality2
14,0,C1250,Gamma,5.0,4036,2,12284,typicality2
0,0,A150,Alpha,5.0,5302,2,12287,typicality2
1,0,A50,Alpha,3.0,5928,2,12287,typicality2
2,0,A350,Alpha,4.0,4452,2,12287,typicality2
3,0,B850,Beta,4.0,4909,2,12287,typicality2
4,0,B750,Beta,4.0,2153,2,12287,typicality2
5,0,B650,Beta,4.0,1301,2,12287,typicality2
6,0,C1450,Gamma,3.0,3243,2,12287,typicality2
7,0,C1050,Gamma,4.0,2071,2,12287,typicality2
8,0,C1350,Gamma,4.0,1765,2,12287,typicality2
9,0,C1150,Gamma,4.0,1062,2,12287,typicality2
10,0,B550,Beta,5.0,3752,2,12287,typicality2
11,0,A450,Alpha,2.0,4203,2,12287,typicality2
12,0,C1250,Gamma,5.0,2943,2,12287,typicality2
13,0,B950, Beta,4.0,5201,2,12287,typicality2
14,0,A250,Alpha,5.0,2567,2,12287,typicality2
0,0,A150,Alpha,5.0,13865,2,12290,typicality2
1,0,C1250,Gamma,5.0,8732,2,12290,typicality2
2,0,B950, Beta,0.9999999999999998,8796,2,12290,typicality2
3,0,A50,Alpha,6.0,28023,2,12290,typicality2
4,0,B550,Beta,6.0,6534,2,12290,typicality2
5,0,A350,Alpha,2.0,21262,2,12290,typicality2
6,0,B750,Beta,6.0,9277,2,12290,typicality2
7,0,B850,Beta,4.0,5494,2,12290,typicality2
8,0,C1450,Gamma,6.0,2723,2,12290,typicality2
9,0,B650,Beta,5.0,12417,2,12290,typicality2
10,0,C1150,Gamma,5.0,4853,2,12290,typicality2
11,0,A250,Alpha,3.0,19662,2,12290,typicality2
12,0,C1350,Gamma,6.0,4736,2,12290,typicality2
13,0,A450,Alpha,2.0,18760,2,12290,typicality2
14,0,C1050,Gamma,3.0,7652,2,12290,typicality2
0,0,B650,Beta,4.0,4308,2,12297,typicality2
1,0,A150,Alpha,4.0,3868,2,12297,typicality2
2,0,C1150,Gamma,5.0,1966,2,12297,typicality2
3,0,C1250,Gamma,5.0,1091,2,12297,typicality2
4,0,A250,Alpha,5.0,3232,2,12297,typicality2
5,0,C1050,Gamma,5.0,1892,2,12297,typicality2
6,0,C1350,Gamma,5.0,1060,2,12297,typicality2
7,0,B950, Beta,5.0,3950,2,12297,typicality2
8,0,B850,Beta,5.0,1627,2,12297,typicality2
9,0,A450,Alpha,5.0,1676,2,12297,typicality2
10,0,B550,Beta,3.0,3469,2,12297,typicality2
11,0,B750,Beta,3.0,2348,2,12297,typicality2
12,0,A50,Alpha,4.0,2171,2,12297,typicality2
13,0,C1450,Gamma,5.0,3422,2,12297,typicality2
14,0,A350,Alpha,4.0,2541,2,12297,typicality2
0,0,B950, Beta,6.0,9820,2,12299,typicality2
1,0,C1450,Gamma,6.0,1755,2,12299,typicality2
2,0,A150,Alpha,6.0,1765,2,12299,typicality2
3,0,A50,Alpha,6.0,1758,2,12299,typicality2
4,0,B550,Beta,6.0,1547,2,12299,typicality2
5,0,A250,Alpha,6.0,1571,2,12299,typicality2
6,0,B650,Beta,6.0,3466,2,12299,typicality2
7,0,A350,Alpha,6.0,1647,2,12299,typicality2
8,0,C1150,Gamma,6.0,1341,2,12299,typicality2
9,0,C1350,Gamma,6.0,1409,2,12299,typicality2
10,0,C1250,Gamma,6.0,775,2,12299,typicality2
11,0,A450,Alpha,3.0,7519,2,12299,typicality2
12,0,C1050,Gamma,6.0,2497,2,12299,typicality2
13,0,B850,Beta,4.0,2523,2,12299,typicality2
14,0,B750,Beta,4.0,2115,2,12299,typicality2
0,0,A250,Alpha,6.0,6224,2,12315,typicality2
1,0,B950, Beta,2.0,6442,2,12315,typicality2
2,0,C1350,Gamma,6.0,2507,2,12315,typicality2
3,0,B750,Beta,5.0,3469,2,12315,typicality2
4,0,B850,Beta,4.0,2810,2,12315,typicality2
5,0,A150,Alpha,6.0,2393,2,12315,typicality2
6,0,B550,Beta,4.0,5423,2,12315,typicality2
7,0,A350,Alpha,6.0,2277,2,12315,typicality2
8,0,C1050,Gamma,6.0,2359,2,12315,typicality2
9,0,A50,Alpha,6.0,1716,2,12315,typicality2
10,0,B650,Beta,5.0,3564,2,12315,typicality2
11,0,C1250,Gamma,6.0,3627,2,12315,typicality2
12,0,A450,Alpha,5.0,4091,2,12315,typicality2
13,0,C1450,Gamma,6.0,2082,2,12315,typicality2
14,0,C1150,Gamma,6.0,1132,2,12315,typicality2
0,0,C1150,Gamma,6.0,4013,2,12140,typicality2
1,0,B850,Beta,0.9999999999999998,8282,2,12140,typicality2
2,0,C1250,Gamma,6.0,2580,2,12140,typicality2
3,0,A250,Alpha,6.0,2370,2,12140,typicality2
4,0,B650,Beta,6.0,4292,2,12140,typicality2
5,0,A350,Alpha,5.0,9831,2,12140,typicality2
6,0,B750,Beta,5.0,4484,2,12140,typicality2
7,0,C1050,Gamma,6.0,3204,2,12140,typicality2
8,0,B550,Beta,4.0,6212,2,12140,typicality2
9,0,A450,Alpha,3.0,3708,2,12140,typicality2
10,0,B950, Beta,2.0,7364,2,12140,typicality2
11,0,C1450,Gamma,6.0,1993,2,12140,typicality2
12,0,A150,Alpha,6.0,3749,2,12140,typicality2
13,0,C1350,Gamma,6.0,1320,2,12140,typicality2
14,0,A50,Alpha,6.0,1595,2,12140,typicality2
0,0,B850,Beta,4.0,7056,2,12318,typicality2
1,0,A50,Alpha,6.0,5307,2,12318,typicality2
2,0,C1350,Gamma,6.0,2030,2,12318,typicality2
3,0,C1250,Gamma,6.0,1997,2,12318,typicality2
4,0,C1150,Gamma,6.0,1571,2,12318,typicality2
5,0,A250,Alpha,4.0,4092,2,12318,typicality2
6,0,B750,Beta,4.0,3854,2,12318,typicality2
7,0,A450,Alpha,2.0,3640,2,12318,typicality2
8,0,C1050,Gamma,5.0,3062,2,12318,typicality2
9,0,B650,Beta,4.0,3403,2,12318,typicality2
10,0,B950, Beta,3.0,3330,2,12318,typicality2
11,0,A150,Alpha,4.0,5931,2,12318,typicality2
12,0,A350,Alpha,2.0,3388,2,12318,typicality2
13,0,B550,Beta,5.0,6522,2,12318,typicality2
14,0,C1450,Gamma,6.0,2132,2,12318,typicality2
0,0,C1250,Gamma,6.0,4463,2,12321,typicality2
1,0,C1350,Gamma,6.0,1012,2,12321,typicality2
2,0,C1450,Gamma,6.0,620,2,12321,typicality2
3,0,B850,Beta,2.0,12960,2,12321,typicality2
4,0,A250,Alpha,6.0,2380,2,12321,typicality2
5,0,B550,Beta,6.0,6502,2,12321,typicality2
6,0,A150,Alpha,6.0,3292,2,12321,typicality2
7,0,A350,Alpha,6.0,2556,2,12321,typicality2
8,0,C1050,Gamma,6.0,1811,2,12321,typicality2
9,0,B650,Beta,2.0,8573,2,12321,typicality2
10,0,B950, Beta,0.0,2732,2,12321,typicality2
11,0,C1150,Gamma,6.0,2700,2,12321,typicality2
12,0,A450,Alpha,2.0,5135,2,12321,typicality2
13,0,B750,Beta,0.9999999999999998,5524,2,12321,typicality2
14,0,A50,Alpha,6.0,2025,2,12321,typicality2
