trial,block,stimId1,stimID2,category1,category2,response,rt,condition,id,phase
13,12,B850,C1350,Beta,Gamma,4.0,6820,3,12135,similarity
14,12,B850,A50,Beta,Alpha,0.0,2724,3,12135,similarity
14,13,C1350,A50,Gamma,Alpha,0.0,1771,3,12135,similarity
1,0,B850,A350,Alpha,Alpha,0.0,9633,3,12274,similarity
2,0,B850,C1450,Beta,Gamma,5.0,4310,3,12274,similarity
3,0,B850,C1050,Beta,Gamma,5.0,11417,3,12274,similarity
4,0,B850,B750,Beta,Beta,6.0,4845,3,12274,similarity
5,0,B850,C1350,Beta,Gamma,5.0,3659,3,12274,similarity
6,0,B850,A450,Beta,Alpha,0.0,4962,3,12274,similarity
7,0,B850,C1250,Beta,Gamma,5.0,2762,3,12274,similarity
8,0,B850,B950,Beta, Beta,6.0,4763,3,12274,similarity
9,0,B850,C1150,Beta,Gamma,5.0,4522,3,12274,similarity
10,0,B850,A50,Beta,Alpha,0.0,3835,3,12274,similarity
11,0,B850,A250,Beta,Alpha,0.0,11844,3,12274,similarity
12,0,B850,B650,Beta,Beta,3.0,8165,3,12274,similarity
13,0,B850,A150,Beta,Alpha,0.0,8269,3,12274,similarity
14,0,B850,B550,Beta,Beta,3.0,4151,3,12274,similarity
2,1,A350,C1450,Alpha,Gamma,2.0,18204,3,12274,similarity
3,1,A350,C1050,Alpha,Gamma,3.0,6307,3,12274,similarity
4,1,A350,B750,Alpha,Beta,5.0,9194,3,12274,similarity
5,1,A350,C1350,Alpha,Gamma,2.0,5615,3,12274,similarity
6,1,A350,A450,Alpha,Alpha,6.0,3483,3,12274,similarity
7,1,A350,C1250,Alpha,Gamma,3.0,4703,3,12274,similarity
8,1,A350,B950,Alpha, Beta,3.0,3554,3,12274,similarity
9,1,A350,C1150,Alpha,Gamma,3.0,5074,3,12274,similarity
10,1,A350,A50,Alpha,Alpha,2.0,5322,3,12274,similarity
11,1,A350,A250,Alpha,Alpha,3.0,5461,3,12274,similarity
12,1,A350,B650,Alpha,Beta,3.0,13606,3,12274,similarity
13,1,A350,A150,Alpha,Alpha,3.0,2700,3,12274,similarity
14,1,A350,B550,Alpha,Beta,6.0,9896,3,12274,similarity
3,2,C1450,C1050,Gamma,Gamma,6.0,2078,3,12274,similarity
4,2,C1450,B750,Gamma,Beta,5.0,2508,3,12274,similarity
5,2,C1450,C1350,Gamma,Gamma,6.0,2006,3,12274,similarity
6,2,C1450,A450,Gamma,Alpha,3.0,3890,3,12274,similarity
7,2,C1450,C1250,Gamma,Gamma,6.0,1794,3,12274,similarity
8,2,C1450,B950,Gamma, Beta,5.0,1882,3,12274,similarity
9,2,C1450,C1150,Gamma,Gamma,6.0,1898,3,12274,similarity
10,2,C1450,A50,Gamma,Alpha,0.0,2956,3,12274,similarity
11,2,C1450,A250,Gamma,Alpha,0.0,1156,3,12274,similarity
12,2,C1450,B650,Gamma,Beta,3.0,4555,3,12274,similarity
13,2,C1450,A150,Gamma,Alpha,0.0,2902,3,12274,similarity
14,2,C1450,B550,Gamma,Beta,3.0,4113,3,12274,similarity
4,3,C1050,B750,Gamma,Beta,5.0,3836,3,12274,similarity
5,3,C1050,C1350,Gamma,Gamma,6.0,2236,3,12274,similarity
6,3,C1050,A450,Gamma,Alpha,3.0,9233,3,12274,similarity
7,3,C1050,C1250,Gamma,Gamma,6.0,3344,3,12274,similarity
8,3,C1050,B950,Gamma, Beta,6.0,1123,3,12274,similarity
9,3,C1050,C1150,Gamma,Gamma,6.0,1220,3,12274,similarity
10,3,C1050,A50,Gamma,Alpha,0.0,2921,3,12274,similarity
11,3,C1050,A250,Gamma,Alpha,2.0,3771,3,12274,similarity
12,3,C1050,B650,Gamma,Beta,5.0,2835,3,12274,similarity
13,3,C1050,A150,Gamma,Alpha,0.9999999999999998,7371,3,12274,similarity
14,3,C1050,B550,Gamma,Beta,4.0,9763,3,12274,similarity
5,4,B750,C1350,Beta,Gamma,5.0,2890,3,12274,similarity
6,4,B750,A450,Beta,Alpha,4.0,7326,3,12274,similarity
7,4,B750,C1250,Beta,Gamma,5.0,17931,3,12274,similarity
8,4,B750,B950,Beta, Beta,6.0,3564,3,12274,similarity
9,4,B750,C1150,Beta,Gamma,6.0,1056,3,12274,similarity
10,4,B750,A50,Beta,Alpha,0.0,4570,3,12274,similarity
11,4,B750,A250,Beta,Alpha,3.0,2618,3,12274,similarity
12,4,B750,B650,Beta,Beta,3.0,9611,3,12274,similarity
13,4,B750,A150,Beta,Alpha,2.0,4656,3,12274,similarity
14,4,B750,B550,Beta,Beta,3.0,2980,3,12274,similarity
6,5,C1350,A450,Gamma,Alpha,2.0,8255,3,12274,similarity
7,5,C1350,C1250,Gamma,Gamma,6.0,1803,3,12274,similarity
8,5,C1350,B950,Gamma, Beta,6.0,3424,3,12274,similarity
9,5,C1350,C1150,Gamma,Gamma,6.0,1006,3,12274,similarity
10,5,C1350,A50,Gamma,Alpha,0.0,2420,3,12274,similarity
11,5,C1350,A250,Gamma,Alpha,2.0,8100,3,12274,similarity
12,5,C1350,B650,Gamma,Beta,4.0,3197,3,12274,similarity
13,5,C1350,A150,Gamma,Alpha,0.9999999999999998,2930,3,12274,similarity
14,5,C1350,B550,Gamma,Beta,3.0,6459,3,12274,similarity
7,6,A450,C1250,Alpha,Gamma,3.0,1823,3,12274,similarity
8,6,A450,B950,Alpha, Beta,3.0,2426,3,12274,similarity
9,6,A450,C1150,Alpha,Gamma,3.0,2083,3,12274,similarity
10,6,A450,A50,Alpha,Alpha,2.0,4623,3,12274,similarity
11,6,A450,A250,Alpha,Alpha,3.0,4540,3,12274,similarity
12,6,A450,B650,Alpha,Beta,5.0,6091,3,12274,similarity
13,6,A450,A150,Alpha,Alpha,2.0,3471,3,12274,similarity
14,6,A450,B550,Alpha,Beta,6.0,2337,3,12274,similarity
8,7,C1250,B950,Gamma, Beta,6.0,1138,3,12274,similarity
9,7,C1250,C1150,Gamma,Gamma,6.0,637,3,12274,similarity
10,7,C1250,A50,Gamma,Alpha,0.0,2283,3,12274,similarity
11,7,C1250,A250,Gamma,Alpha,3.0,10100,3,12274,similarity
12,7,C1250,B650,Gamma,Beta,5.0,2997,3,12274,similarity
13,7,C1250,A150,Gamma,Alpha,0.9999999999999998,2259,3,12274,similarity
14,7,C1250,B550,Gamma,Beta,4.0,7762,3,12274,similarity
9,8,B950,C1150, Beta,Gamma,6.0,1857,3,12274,similarity
10,8,B950,A50, Beta,Alpha,0.0,1792,3,12274,similarity
11,8,B950,A250, Beta,Alpha,0.9999999999999998,1859,3,12274,similarity
12,8,B950,B650, Beta,Beta,4.0,6353,3,12274,similarity
13,8,B950,A150, Beta,Alpha,0.9999999999999998,2008,3,12274,similarity
14,8,B950,B550, Beta,Beta,3.0,3135,3,12274,similarity
10,9,C1150,A50,Gamma,Alpha,0.0,1512,3,12274,similarity
11,9,C1150,A250,Gamma,Alpha,2.0,6499,3,12274,similarity
12,9,C1150,B650,Gamma,Beta,4.0,2516,3,12274,similarity
13,9,C1150,A150,Gamma,Alpha,0.9999999999999998,2111,3,12274,similarity
14,9,C1150,B550,Gamma,Beta,3.0,2000,3,12274,similarity
11,10,A50,A250,Alpha,Alpha,3.0,4659,3,12274,similarity
12,10,A50,B650,Alpha,Beta,2.0,3666,3,12274,similarity
13,10,A50,A150,Alpha,Alpha,5.0,3339,3,12274,similarity
14,10,A50,B550,Alpha,Beta,3.0,3802,3,12274,similarity
12,11,A250,B650,Alpha,Beta,4.0,4715,3,12274,similarity
13,11,A250,A150,Alpha,Alpha,3.0,3944,3,12274,similarity
14,11,A250,B550,Alpha,Beta,5.0,8777,3,12274,similarity
13,12,B650,A150,Beta,Alpha,0.9999999999999998,6158,3,12274,similarity
14,12,B650,B550,Beta,Beta,6.0,2790,3,12274,similarity
14,13,A150,B550,Alpha,Beta,2.0,11650,3,12274,similarity
1,0,A50,C1150,Gamma,Gamma,0.9999999999999998,14450,3,12316,similarity
2,0,A50,B650,Alpha,Beta,3.0,6824,3,12316,similarity
3,0,A50,C1050,Alpha,Gamma,0.9999999999999998,5136,3,12316,similarity
4,0,A50,A350,Alpha,Alpha,4.0,5547,3,12316,similarity
5,0,A50,B550,Alpha,Beta,3.0,3742,3,12316,similarity
6,0,A50,A250,Alpha,Alpha,5.0,2867,3,12316,similarity
7,0,A50,B950,Alpha, Beta,0.9999999999999998,4419,3,12316,similarity
8,0,A50,A450,Alpha,Alpha,4.0,4155,3,12316,similarity
9,0,A50,A150,Alpha,Alpha,5.0,3350,3,12316,similarity
10,0,A50,B750,Alpha,Beta,2.0,8650,3,12316,similarity
11,0,A50,C1250,Alpha,Gamma,0.9999999999999998,5226,3,12316,similarity
12,0,A50,C1450,Alpha,Gamma,0.0,4651,3,12316,similarity
13,0,A50,B850,Alpha,Beta,2.0,7123,3,12316,similarity
14,0,A50,C1350,Alpha,Gamma,0.9999999999999998,3134,3,12316,similarity
2,1,C1150,B650,Gamma,Beta,4.0,5554,3,12316,similarity
3,1,C1150,C1050,Gamma,Gamma,6.0,5118,3,12316,similarity
4,1,C1150,A350,Gamma,Alpha,4.0,2986,3,12316,similarity
5,1,C1150,B550,Gamma,Beta,5.0,4762,3,12316,similarity
6,1,C1150,A250,Gamma,Alpha,3.0,2489,3,12316,similarity
7,1,C1150,B950,Gamma, Beta,6.0,3428,3,12316,similarity
8,1,C1150,A450,Gamma,Alpha,4.0,6686,3,12316,similarity
9,1,C1150,A150,Gamma,Alpha,0.9999999999999998,4449,3,12316,similarity
10,1,C1150,B750,Gamma,Beta,5.0,8750,3,12316,similarity
11,1,C1150,C1250,Gamma,Gamma,6.0,2595,3,12316,similarity
12,1,C1150,C1450,Gamma,Gamma,6.0,1851,3,12316,similarity
13,1,C1150,B850,Gamma,Beta,5.0,3163,3,12316,similarity
14,1,C1150,C1350,Gamma,Gamma,6.0,2554,3,12316,similarity
3,2,B650,C1050,Beta,Gamma,6.0,2467,3,12316,similarity
4,2,B650,A350,Beta,Alpha,5.0,4314,3,12316,similarity
5,2,B650,B550,Beta,Beta,6.0,2385,3,12316,similarity
6,2,B650,A250,Beta,Alpha,4.0,4107,3,12316,similarity
7,2,B650,B950,Beta, Beta,6.0,5276,3,12316,similarity
8,2,B650,A450,Beta,Alpha,6.0,1733,3,12316,similarity
9,2,B650,A150,Beta,Alpha,4.0,22204,3,12316,similarity
10,2,B650,B750,Beta,Beta,6.0,2322,3,12316,similarity
11,2,B650,C1250,Beta,Gamma,5.0,2443,3,12316,similarity
12,2,B650,C1450,Beta,Gamma,5.0,12675,3,12316,similarity
13,2,B650,B850,Beta,Beta,6.0,3060,3,12316,similarity
14,2,B650,C1350,Beta,Gamma,4.0,4412,3,12316,similarity
4,3,C1050,A350,Gamma,Alpha,4.0,1427,3,12316,similarity
5,3,C1050,B550,Gamma,Beta,5.0,2687,3,12316,similarity
6,3,C1050,A250,Gamma,Alpha,3.0,3739,3,12316,similarity
7,3,C1050,B950,Gamma, Beta,6.0,2590,3,12316,similarity
8,3,C1050,A450,Gamma,Alpha,5.0,4947,3,12316,similarity
9,3,C1050,A150,Gamma,Alpha,3.0,10954,3,12316,similarity
10,3,C1050,B750,Gamma,Beta,6.0,7793,3,12316,similarity
11,3,C1050,C1250,Gamma,Gamma,6.0,1782,3,12316,similarity
12,3,C1050,C1450,Gamma,Gamma,6.0,1059,3,12316,similarity
13,3,C1050,B850,Gamma,Beta,6.0,1523,3,12316,similarity
14,3,C1050,C1350,Gamma,Gamma,6.0,1277,3,12316,similarity
5,4,A350,B550,Alpha,Beta,6.0,1619,3,12316,similarity
6,4,A350,A250,Alpha,Alpha,6.0,971,3,12316,similarity
7,4,A350,B950,Alpha, Beta,4.0,2978,3,12316,similarity
8,4,A350,A450,Alpha,Alpha,6.0,2984,3,12316,similarity
9,4,A350,A150,Alpha,Alpha,5.0,2045,3,12316,similarity
10,4,A350,B750,Alpha,Beta,5.0,1739,3,12316,similarity
11,4,A350,C1250,Alpha,Gamma,3.0,4861,3,12316,similarity
12,4,A350,C1450,Alpha,Gamma,0.9999999999999998,3355,3,12316,similarity
13,4,A350,B850,Alpha,Beta,4.0,7192,3,12316,similarity
14,4,A350,C1350,Alpha,Gamma,3.0,7269,3,12316,similarity
6,5,B550,A250,Beta,Alpha,5.0,3314,3,12316,similarity
7,5,B550,B950,Beta, Beta,5.0,2322,3,12316,similarity
8,5,B550,A450,Beta,Alpha,6.0,2810,3,12316,similarity
9,5,B550,A150,Beta,Alpha,5.0,2155,3,12316,similarity
10,5,B550,B750,Beta,Beta,6.0,2252,3,12316,similarity
11,5,B550,C1250,Beta,Gamma,5.0,23905,3,12316,similarity
12,5,B550,C1450,Beta,Gamma,4.0,3101,3,12316,similarity
13,5,B550,B850,Beta,Beta,6.0,2283,3,12316,similarity
14,5,B550,C1350,Beta,Gamma,4.0,2051,3,12316,similarity
7,6,A250,B950,Alpha, Beta,3.0,3779,3,12316,similarity
8,6,A250,A450,Alpha,Alpha,6.0,2464,3,12316,similarity
9,6,A250,A150,Alpha,Alpha,6.0,1619,3,12316,similarity
10,6,A250,B750,Alpha,Beta,4.0,2619,3,12316,similarity
11,6,A250,C1250,Alpha,Gamma,2.0,2460,3,12316,similarity
12,6,A250,C1450,Alpha,Gamma,0.9999999999999998,5459,3,12316,similarity
13,6,A250,B850,Alpha,Beta,3.0,3507,3,12316,similarity
14,6,A250,C1350,Alpha,Gamma,0.9999999999999998,2683,3,12316,similarity
8,7,B950,A450, Beta,Alpha,5.0,3569,3,12316,similarity
9,7,B950,A150, Beta,Alpha,2.0,4651,3,12316,similarity
10,7,B950,B750, Beta,Beta,6.0,3507,3,12316,similarity
11,7,B950,C1250, Beta,Gamma,6.0,2082,3,12316,similarity
12,7,B950,C1450, Beta,Gamma,5.0,3258,3,12316,similarity
13,7,B950,B850, Beta,Beta,6.0,2607,3,12316,similarity
14,7,B950,C1350, Beta,Gamma,5.0,6001,3,12316,similarity
9,8,A450,A150,Alpha,Alpha,4.0,7345,3,12316,similarity
10,8,A450,B750,Alpha,Beta,5.0,3552,3,12316,similarity
11,8,A450,C1250,Alpha,Gamma,4.0,2378,3,12316,similarity
12,8,A450,C1450,Alpha,Gamma,3.0,2314,3,12316,similarity
13,8,A450,B850,Alpha,Beta,5.0,3026,3,12316,similarity
14,8,A450,C1350,Alpha,Gamma,4.0,2202,3,12316,similarity
10,9,A150,B750,Alpha,Beta,2.0,4738,3,12316,similarity
11,9,A150,C1250,Alpha,Gamma,0.9999999999999998,6619,3,12316,similarity
12,9,A150,C1450,Alpha,Gamma,0.0,2236,3,12316,similarity
13,9,A150,B850,Alpha,Beta,0.9999999999999998,3963,3,12316,similarity
14,9,A150,C1350,Alpha,Gamma,0.0,4211,3,12316,similarity
11,10,B750,C1250,Beta,Gamma,5.0,3436,3,12316,similarity
12,10,B750,C1450,Beta,Gamma,5.0,1342,3,12316,similarity
13,10,B750,B850,Beta,Beta,6.0,2003,3,12316,similarity
14,10,B750,C1350,Beta,Gamma,5.0,2194,3,12316,similarity
12,11,C1250,C1450,Gamma,Gamma,6.0,3187,3,12316,similarity
13,11,C1250,B850,Gamma,Beta,6.0,1565,3,12316,similarity
14,11,C1250,C1350,Gamma,Gamma,6.0,2022,3,12316,similarity
13,12,C1450,B850,Gamma,Beta,5.0,3196,3,12316,similarity
14,12,C1450,C1350,Gamma,Gamma,6.0,2682,3,12316,similarity
14,13,B850,C1350,Beta,Gamma,5.0,2522,3,12316,similarity
1,0,C1350,C1050,Gamma,Gamma,4.0,8356,3,12322,similarity
2,0,C1350,B750,Gamma,Beta,3.0,3418,3,12322,similarity
3,0,C1350,A350,Gamma,Alpha,0.9999999999999998,7187,3,12322,similarity
4,0,C1350,B550,Gamma,Beta,0.9999999999999998,3259,3,12322,similarity
5,0,C1350,A450,Gamma,Alpha,0.9999999999999998,1332,3,12322,similarity
6,0,C1350,B850,Gamma,Beta,4.0,4502,3,12322,similarity
7,0,C1350,A150,Gamma,Alpha,0.0,3584,3,12322,similarity
8,0,C1350,C1150,Gamma,Gamma,5.0,3682,3,12322,similarity
9,0,C1350,C1450,Gamma,Gamma,6.0,2682,3,12322,similarity
10,0,C1350,B950,Gamma, Beta,4.0,7554,3,12322,similarity
11,0,C1350,A50,Gamma,Alpha,0.0,1902,3,12322,similarity
12,0,C1350,C1250,Gamma,Gamma,6.0,4435,3,12322,similarity
13,0,C1350,A250,Gamma,Alpha,0.9999999999999998,6318,3,12322,similarity
14,0,C1350,B650,Gamma,Beta,3.0,4276,3,12322,similarity
2,1,C1050,B750,Gamma,Beta,5.0,2329,3,12322,similarity
3,1,C1050,A350,Gamma,Alpha,0.9999999999999998,4153,3,12322,similarity
4,1,C1050,B550,Gamma,Beta,0.9999999999999998,3506,3,12322,similarity
5,1,C1050,A450,Gamma,Alpha,0.9999999999999998,3331,3,12322,similarity
6,1,C1050,B850,Gamma,Beta,5.0,3952,3,12322,similarity
7,1,C1050,A150,Gamma,Alpha,0.0,2419,3,12322,similarity
8,1,C1050,C1150,Gamma,Gamma,6.0,1937,3,12322,similarity
9,1,C1050,C1450,Gamma,Gamma,5.0,2419,3,12322,similarity
10,1,C1050,B950,Gamma, Beta,6.0,3003,3,12322,similarity
11,1,C1050,A50,Gamma,Alpha,0.0,2363,3,12322,similarity
12,1,C1050,C1250,Gamma,Gamma,6.0,2107,3,12322,similarity
13,1,C1050,A250,Gamma,Alpha,0.9999999999999998,9570,3,12322,similarity
14,1,C1050,B650,Gamma,Beta,4.0,2411,3,12322,similarity
3,2,B750,A350,Beta,Alpha,3.0,6891,3,12322,similarity
4,2,B750,B550,Beta,Beta,5.0,5859,3,12322,similarity
5,2,B750,A450,Beta,Alpha,4.0,4106,3,12322,similarity
6,2,B750,B850,Beta,Beta,6.0,2049,3,12322,similarity
7,2,B750,A150,Beta,Alpha,0.9999999999999998,5845,3,12322,similarity
8,2,B750,C1150,Beta,Gamma,4.0,2402,3,12322,similarity
9,2,B750,C1450,Beta,Gamma,4.0,6170,3,12322,similarity
10,2,B750,B950,Beta, Beta,5.0,1834,3,12322,similarity
11,2,B750,A50,Beta,Alpha,0.0,4061,3,12322,similarity
12,2,B750,C1250,Beta,Gamma,4.0,3705,3,12322,similarity
13,2,B750,A250,Beta,Alpha,2.0,10468,3,12322,similarity
14,2,B750,B650,Beta,Beta,6.0,2290,3,12322,similarity
4,3,A350,B550,Alpha,Beta,5.0,8282,3,12322,similarity
5,3,A350,A450,Alpha,Alpha,6.0,3083,3,12322,similarity
6,3,A350,B850,Alpha,Beta,4.0,2682,3,12322,similarity
7,3,A350,A150,Alpha,Alpha,5.0,2817,3,12322,similarity
8,3,A350,C1150,Alpha,Gamma,0.9999999999999998,3241,3,12322,similarity
9,3,A350,C1450,Alpha,Gamma,0.0,1923,3,12322,similarity
10,3,A350,B950,Alpha, Beta,0.9999999999999998,3794,3,12322,similarity
11,3,A350,A50,Alpha,Alpha,0.9999999999999998,3436,3,12322,similarity
12,3,A350,C1250,Alpha,Gamma,0.9999999999999998,10554,3,12322,similarity
13,3,A350,A250,Alpha,Alpha,5.0,5415,3,12322,similarity
14,3,A350,B650,Alpha,Beta,4.0,2899,3,12322,similarity
5,4,B550,A450,Beta,Alpha,5.0,6456,3,12322,similarity
6,4,B550,B850,Beta,Beta,3.0,2188,3,12322,similarity
7,4,B550,A150,Beta,Alpha,2.0,3570,3,12322,similarity
8,4,B550,C1150,Beta,Gamma,2.0,2939,3,12322,similarity
9,4,B550,C1450,Beta,Gamma,0.9999999999999998,2138,3,12322,similarity
10,4,B550,B950,Beta, Beta,0.9999999999999998,3042,3,12322,similarity
11,4,B550,A50,Beta,Alpha,0.0,4023,3,12322,similarity
12,4,B550,C1250,Beta,Gamma,2.0,11120,3,12322,similarity
13,4,B550,A250,Beta,Alpha,2.0,6256,3,12322,similarity
14,4,B550,B650,Beta,Beta,5.0,6370,3,12322,similarity
6,5,A450,B850,Alpha,Beta,4.0,3843,3,12322,similarity
7,5,A450,A150,Alpha,Alpha,2.0,6722,3,12322,similarity
8,5,A450,C1150,Alpha,Gamma,2.0,7657,3,12322,similarity
9,5,A450,C1450,Alpha,Gamma,0.0,4263,3,12322,similarity
10,5,A450,B950,Alpha, Beta,3.0,3174,3,12322,similarity
11,5,A450,A50,Alpha,Alpha,0.9999999999999998,2107,3,12322,similarity
12,5,A450,C1250,Alpha,Gamma,0.9999999999999998,2612,3,12322,similarity
13,5,A450,A250,Alpha,Alpha,4.0,4964,3,12322,similarity
14,5,A450,B650,Alpha,Beta,5.0,1924,3,12322,similarity
7,6,B850,A150,Beta,Alpha,0.9999999999999998,10128,3,12322,similarity
8,6,B850,C1150,Beta,Gamma,4.0,3780,3,12322,similarity
9,6,B850,C1450,Beta,Gamma,3.0,3047,3,12322,similarity
10,6,B850,B950,Beta, Beta,6.0,2659,3,12322,similarity
11,6,B850,A50,Beta,Alpha,0.0,3754,3,12322,similarity
12,6,B850,C1250,Beta,Gamma,5.0,14329,3,12322,similarity
13,6,B850,A250,Beta,Alpha,0.9999999999999998,4531,3,12322,similarity
14,6,B850,B650,Beta,Beta,5.0,2027,3,12322,similarity
8,7,A150,C1150,Alpha,Gamma,0.9999999999999998,2326,3,12322,similarity
9,7,A150,C1450,Alpha,Gamma,0.0,1961,3,12322,similarity
10,7,A150,B950,Alpha, Beta,0.9999999999999998,3567,3,12322,similarity
11,7,A150,A50,Alpha,Alpha,4.0,3361,3,12322,similarity
12,7,A150,C1250,Alpha,Gamma,0.0,6164,3,12322,similarity
13,7,A150,A250,Alpha,Alpha,5.0,2266,3,12322,similarity
14,7,A150,B650,Alpha,Beta,2.0,5500,3,12322,similarity
9,8,C1150,C1450,Gamma,Gamma,4.0,2551,3,12322,similarity
10,8,C1150,B950,Gamma, Beta,5.0,1771,3,12322,similarity
11,8,C1150,A50,Gamma,Alpha,0.0,2800,3,12322,similarity
12,8,C1150,C1250,Gamma,Gamma,6.0,2771,3,12322,similarity
13,8,C1150,A250,Gamma,Alpha,0.9999999999999998,8947,3,12322,similarity
14,8,C1150,B650,Gamma,Beta,2.0,6896,3,12322,similarity
10,9,C1450,B950,Gamma, Beta,3.0,10538,3,12322,similarity
11,9,C1450,A50,Gamma,Alpha,0.0,2578,3,12322,similarity
12,9,C1450,C1250,Gamma,Gamma,5.0,1938,3,12322,similarity
13,9,C1450,A250,Gamma,Alpha,0.9999999999999998,4086,3,12322,similarity
14,9,C1450,B650,Gamma,Beta,0.9999999999999998,1762,3,12322,similarity
11,10,B950,A50, Beta,Alpha,0.9999999999999998,4252,3,12322,similarity
12,10,B950,C1250, Beta,Gamma,4.0,4995,3,12322,similarity
13,10,B950,A250, Beta,Alpha,2.0,4123,3,12322,similarity
14,10,B950,B650, Beta,Beta,3.0,5101,3,12322,similarity
12,11,A50,C1250,Alpha,Gamma,0.0,3601,3,12322,similarity
13,11,A50,A250,Alpha,Alpha,2.0,2956,3,12322,similarity
14,11,A50,B650,Alpha,Beta,0.9999999999999998,2203,3,12322,similarity
13,12,C1250,A250,Gamma,Alpha,0.9999999999999998,13068,3,12322,similarity
14,12,C1250,B650,Gamma,Beta,3.0,8954,3,12322,similarity
14,13,A250,B650,Alpha,Beta,4.0,1604,3,12322,similarity
